id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,genres,production_companies,cast,director,producers,keywords,overview,roi,profit
9882,The Siege,1998-11-06,70000000,116672912,116.0,6.0,352,20.089933,en,"['Drama', 'Action', 'Thriller', 'Crime']","['Twentieth Century Fox Film Corporation', 'Lynda Obst Productions', 'Bedford Falls Company, The']","['Denzel Washington', 'Annette Bening', 'Bruce Willis', 'Tony Shalhoub', 'Sami Bouajila']",Edward Zwick,"['Lynda Obst', 'Edward Zwick']","['islam', 'muslim', 'car bomb', 'fbi agent']",The secret US abduction of a suspected terrorist leads to a wave of terrorist attacks in New York that lead to the declaration of martial law.,0.6667558857142857,46672912
2270,Stardust,2007-08-09,70000000,135560026,127.0,7.1,1184,48.032734,en,"['Adventure', 'Fantasy', 'Romance', 'Family']","['Paramount Pictures', 'Ingenious Film Partners', 'Di Bonaventura Pictures']","['Claire Danes', 'Charlie Cox', 'Michelle Pfeiffer', 'Robert De Niro', 'Sienna Miller']",Matthew Vaughn,"['Matthew Vaughn', 'Lorenzo di Bonaventura']","['witch', 'based on novel', 'new love', 'prince', 'beauty', 'star', 'kingdom', 'wall', 'falling star', 'royalty']","In a countryside town bordering on a magical land, a young man makes a promise to his beloved that he'll retrieve a fallen star by venturing into the magical realm. His journey takes him into a world beyond his wildest dreams and reveals his true identity.",0.9365718,65560026
978,Seven Years in Tibet,1997-09-12,70000000,131457682,136.0,7.0,630,16.92991,en,"['Adventure', 'Drama', 'History']","['TriStar Pictures', 'Mandalay Entertainment', 'Applecross']","['Brad Pitt', 'Jamyang Jamtsho Wangchuk', 'David Thewlis', 'BD Wong', 'Mako']",Jean-Jacques Annaud,"['Iain Smith', 'Jean-Jacques Annaud']","['buddhism', 'himalaya', 'austria', 'mountains', 'buddhist monk', 'world war ii', 'prisoners of war', 'monsoon', 'tibet', 'dalai lama']","Austrian mountaineer, Heinrich Harrer journeys to the Himalayas without his family to head an expedition in 1939. But when World War II breaks out, the arrogant Harrer falls into Allied forces' hands as a prisoner of war. He escapes with a fellow detainee and makes his way to Llaso, Tibet, where he meets the 14-year-old Dalai Lama, whose friendship ultimately transforms his outlook on life.",0.8779668857142857,61457682
44564,The Dilemma,2011-01-13,70000000,67112664,111.0,5.2,304,14.780634,en,"['Comedy', 'Drama']","['Imagine Entertainment', 'Universal Pictures', 'Spyglass Entertainment']","['Kevin James', 'Vince Vaughn', 'Winona Ryder', 'Jennifer Connelly', 'Queen Latifah']",Ron Howard,"['Brian Grazer', 'Vince Vaughn']","['adultery', 'infidelity', 'secret', 'investigation', 'friendship', 'partner', 'love', 'friends', 'dilemma', 'cheating on partner']","Longtime friends Ronny and Nick are partners in an auto-design firm. They are hard at work on a presentation for a dream project that would really launch their company. Then Ronny spots Nick's wife out with another man, and in the process of investigating the possible affair, he learns that Nick has a few secrets of his own. As the presentation nears, Ronny agonizes over what might happen if the truth gets out.",-0.04124765714285714,-2887336
3132,Bad Company,2002-06-07,70000000,65977295,116.0,5.4,228,14.086292,en,"['Action', 'Adventure', 'Comedy', 'Thriller']","['Jerry Bruckheimer Films', 'Touchstone Pictures', 'Stillking Films']","['Anthony Hopkins', 'Chris Rock', 'Peter Stormare', 'Gabriel Macht', 'Kerry Washington']",Joel Schumacher,"['Jerry Bruckheimer', 'Mike Stenson']","['ambush', 'cia', 'assassin', 'nightclub', 'hustler', 'hidden camera', 'decoy', 'undercover agent', 'twin brother', 'deception']","When a Harvard-educated CIA agent is killed during an operation, the secret agency recruits his twin brother.",-0.05746721428571429,-4022705
8814,Doom,2005-10-20,60000000,55987321,105.0,5.0,609,29.261348,en,"['Adventure', 'Action', 'Horror']","['Di Bonaventura Pictures', 'John Wells Productions', 'Reaper Productions']","['Dwayne Johnson', 'Karl Urban', 'Rosamund Pike', 'Ben Daniels', 'Deobia Oparei']",Andrzej Bartkowiak,"['Lorenzo di Bonaventura', 'John Wells']","['teleportation', 'based on video game', 'severed ear', 'future war', 'wisecrack humor', 'commando mission']","A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.",-0.06687798333333334,-4012679
8427,I Spy,2002-10-31,70000000,33561137,97.0,5.2,269,13.267631,en,"['Action', 'Adventure', 'Comedy', 'Thriller']",['Columbia Pictures Corporation'],"['Eddie Murphy', 'Owen Wilson', 'Famke Janssen', 'Keith Dallas', 'Malcolm McDowell']",Betty Thomas,['Betty Thomas'],"['budapest', 'kidnapping', 'boxer', 'secret agent', 'liberation of hostage', 'hostage-taking', 'woman director']","When the Switchblade, the most sophisticated prototype stealth fighter created yet, is stolen from the U.S. government, one of the United States' top spies, Alex Scott, is called to action. What he doesn't expect is to get teamed up with a cocky civilian, World Class Boxing Champion Kelly Robinson, on a dangerous top secret espionage mission. Their assignment: using equal parts skill and humor, catch Arnold Gundars, one of the world's most successful arms dealers.",-0.5205551857142857,-36438863
52520,Underworld: Awakening,2012-01-19,70000000,160112671,88.0,6.1,1862,58.401204,en,"['Fantasy', 'Action', 'Horror']","['Lakeshore Entertainment', 'Saturn Films', 'Screen Gems']","['Kate Beckinsale', 'Stephen Rea', 'Michael Ealy', 'Theo James', 'India Eisley']",Måns Mårlind,"['Tom Rosenberg', 'Len Wiseman']","['vampire', 'daughter', 'hybrid', 'child vampire', 'werewolf', 'imax', 'lab experiment', 'werewolf child', 'fang vamp']","After being held in a coma-like state for fifteen years, vampire Selene learns that she has a fourteen-year-old vampire/Lycan hybrid daughter named Nissa, and when she finds her, they must stop BioCom from creating super Lycans that will kill them all.",1.2873238714285715,90112671
80585,Rock of Ages,2012-06-13,75000000,59418613,123.0,6.0,385,23.515938,en,"['Comedy', 'Drama', 'Music', 'Romance']","['New Line Cinema', 'Offspring Entertainment', 'Corner Store Entertainment']","['Julianne Hough', 'Diego Boneta', 'Tom Cruise', 'Alec Baldwin', 'Russell Brand']",Adam Shankman,"['Tobey Maguire', 'Adam Shankman']","['musical', 'rocker', 'teenager', 'young love', 'rock sta']","A small town girl and a city boy meet on the Sunset Strip, while pursuing their Hollywood dreams.",-0.20775182666666667,-15581387
10592,Hart's War,2002-02-15,70000000,32287044,125.0,5.9,241,14.244518,en,"['Drama', 'War']","['David Foster Productions', 'Cheyenne Enterprises', 'Metro-Goldwyn-Mayer (MGM)']","['Bruce Willis', 'Colin Farrell', 'Terrence Howard', 'Marcel Iureș', 'Cole Hauser']",Gregory Hoblit,"['David Foster', 'Stephen J. Eads']","['black people', 'world war ii', 'prisoners of war', 'u.s. army', 'war', 'escape', 'tribunal', 'trial', 'soldier', 'military tribunal']","Fourth-generation Army Col. William McNamara is imprisoned in a brutal German POW camp. Still, as the senior-ranking American officer, he commands his fellow inmates, keeping a sense of honor alive in a place where honor is easy to destroy, all under the dangerous eye of the Luftwafe vetran Col. Wilhelm Visser. Never giving up the fight to win the war, McNamara is silently planning, waiting for his moment to strike back at the enemy. A murder in the camp gives him the chance to set a risky plan in motion. With a court martial to keep Visser and the Germans distracted, McNamara orchestrates a cunning scheme to escape and destroy a nearby munitions plant, enlisting the unwitting help of young Lt. Tommy Hart. Together with his men, McNamara uses a hero's resolve to carry out his mission, ultimately forced to weigh the value of his life against the good of his country.",-0.5387565142857142,-37712956
49021,Killer Elite,2011-09-23,66000000,57777106,116.0,6.1,695,29.501489,en,"['Action', 'Adventure', 'Thriller']","['Current Entertainment', 'Omnilab Media', 'Ambience Entertainment']","['Jason Statham', 'Clive Owen', 'Robert De Niro', 'Dominic Purcell', 'Yvonne Strahovski']",Gary McKendry,"['Sigurjón Sighvatsson', 'Steve Chasman']",['rescue'],"Based on a shocking true story, Killer Elite pits two of the world’s most elite operatives—Danny, an ex-special ops agent and Hunter, his longtime mentor—against the cunning leader of a secret military society. Covering the globe from Australia to Paris, London and the Middle East, Danny and Hunter are plunged into a highly dangerous game of cat and mouse—where the predators become the prey.",-0.12458930303030304,-8222894
11535,Rollerball,2002-02-08,0,0,98.0,3.4,106,9.306253,en,"['Action', 'Science Fiction', 'Thriller']","['Atlas Entertainment', 'Toho-Towa', 'Mosaic Media Group']","['Chris Klein', 'LL Cool J', 'Rebecca Romijn', 'Naveen Andrews', 'Jean Reno']",John McTiernan,"['Charles Roven', 'John McTiernan']","['manager', 'arena', 'dystopia', 'wrestling', 'sport', 'roller-skating', 'motorcycle racing', 'rollerskating', 'future sport']","From the director of Die Hard comes this high-octane thriller that roars along at a breakneck pace (Los Angeles Times)! Starring Chris Klein (American Pie), Jean Reno (Ronin), LL Cool J (Charlie's Angels) and Rebecca Romijn-Stamos (X-Men), Rollerball goes full-throttle with excitement from its death-defying opening until its explosive end! Jonathan Cross (Klein) is the newest recruit in the most extreme sport of all time where his fast moves and killer looks make him an instant superstar. But Cross life in the fast lane collides with reality when he learns that the league's owner (Reno) is orchestrating serious on-court accidents to boost ratings. Now Cross plans to take down the owner and his ruthless sport before the game puts an end to him!",,0
10550,Ballistic: Ecks vs. Sever,2002-09-20,70000000,19924033,91.0,4.3,97,8.37378,en,"['Action', 'Adventure', 'Thriller']","['Epsilon Motion Pictures', 'Franchise Pictures', 'Dante Entertainment']","['Antonio Banderas', 'Lucy Liu', 'Gregg Henry', 'Ray Park', 'Talisa Soto']",Wych Kaosayananda,"['Elie Samaha', 'Chris Lee']","['loss of family', 'enemy', 'adversary', 'agent']","Jonathan Ecks, an FBI agent, realizes that he must join with his lifelong enemy, Agent Sever, a rogue DIA agent with whom he is in mortal combat, in order to defeat a common enemy. That enemy has developed a ""micro-device"" that can be injected into victims in order to kill them at will.",-0.7153709571428571,-50075967
11258,Hard Rain,1998-01-16,70000000,19870567,97.0,5.5,179,10.930537,en,['Thriller'],"['Paramount Pictures', 'Toho-Towa', 'Mutual Film Company']","['Morgan Freeman', 'Christian Slater', 'Randy Quaid', 'Minnie Driver', 'Ed Asner']",Mikael Salomon,"['Gary Levinsohn', 'Mark Gordon']","['sheriff', 'rain', 'evacuation', 'armored car', 'crook', 'hoodlum']","Get swept up in the action as an armored car driver (Christian Slater) tries to elude a gang of thieves (led by Morgan Freeman) while a flood ravages the countryside. Hard Rain is ""a wild, thrilling, chilling action ride"" filled with close calls, uncertain loyalties and heart-stopping heroics.",-0.7161347571428571,-50129433
12610,Osmosis Jones,2001-08-07,75000000,13596911,95.0,5.9,228,10.54544,en,"['Adventure', 'Animation', 'Action', 'Comedy', 'Family']","['Conundrum Entertainment', 'Warner Bros. Animation', 'Warner Bros.']","['Chris Rock', 'Laurence Fishburne', 'David Hyde Pierce', 'Brandy Norwood', 'Bill Murray']",Bobby Farrelly,"['Bobby Farrelly', 'Peter Farrelly']","['cold', 'flu', 'lethal virus', 'construction worker']","A policeman white blood cell, with the help of a cold pill, must stop a deadly virus from destroying the human they live in, Frank.",-0.8187078533333333,-61403089
59981,Legends of Oz: Dorothy's Return,2013-06-13,70000000,18662027,88.0,5.9,43,6.682006,en,"['Animation', 'Music', 'Family']","['Prana Animation Studios', 'Summertime Entertainment']","['Lea Michele', 'Dan Aykroyd', 'Patrick Stewart', 'Hugh Dancy', 'Jim Belushi']",Dan St. Pierre,"['Bonne Radford', 'Roland Carroll']",[],"Dorothy wakes up in post-tornado Kansas, only to be whisked back to Oz to try to save her old friends the Scarecrow, the Lion, the Tin Man and Glinda from a devious new villain, the Jester. Wiser the owl, Marshal Mallow, China Princess and Tugg the tugboat join Dorothy on her latest magical journey through the colorful landscape of Oz to restore order and happiness to Emerald City.",-0.7333996142857143,-51337973
201088,Blackhat,2015-01-13,70000000,17752940,133.0,5.1,826,46.832372,en,"['Crime', 'Drama', 'Mystery']","['Universal Pictures', 'Forward Pass', 'Legendary Pictures']","['Chris Hemsworth', 'Leehom Wang', 'Tang Wei', 'Viola Davis', 'Holt McCallany']",Michael Mann,"['Michael Mann', 'Thomas Tull']","['terrorist', 'technology', 'anti hero', 'hacker', 'computer virus', 'national security agency (nsa)', 'race against time', 'computer', 'malaysia', 'nuclear power plant']",A man is released from prison to help American and Chinese authorities pursue a mysterious cyber criminal. The dangerous search leads them from Chicago to Hong Kong.,-0.7463865714285715,-52247060
5137,Sky Captain and the World of Tomorrow,2004-09-17,70000000,57958696,107.0,5.7,439,24.664776,en,"['Mystery', 'Action', 'Thriller', 'Science Fiction', 'Adventure']","['Paramount Pictures', 'Natural Nylon Entertainment', 'Riff Raff Film Productions']","['Jude Law', 'Gwyneth Paltrow', 'Giovanni Ribisi', 'Angelina Jolie', 'Bai Ling']",Kerry Conran,"['Jude Law', 'Jon Avnet']","['london england', 'himalaya', 'journalist', 'killer robot', 'computer war', 'robot']","When gigantic robots attack New York City, ""Sky Captain"" uses his private air force to fight them off. His ex-girlfriend, reporter Polly Perkins, has been investigating the recent disappearance of prominent scientists. Suspecting a link between the global robot attacks and missing men, Sky Captain and Polly decide to work together. They fly to the Himalayas in pursuit of the mysterious Dr. Totenkopf, the mastermind behind the robots.",-0.17201862857142858,-12041304
