id,title,release_date,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,genres,production_companies,cast,director,producers,keywords,overview,roi,profit,success,release_year,release_month,release_quarter,budget_category,num_genres,num_production_companies,star_power,budget_per_minute,popularity_per_vote,genre_Foreign,genre_Crime,genre_Western,genre_Fantasy,genre_Drama,genre_Science Fiction,genre_History,genre_War,genre_Family,genre_Thriller,genre_Animation,genre_Mystery,genre_Romance,genre_Music,genre_Adventure,genre_Action,genre_Comedy,genre_Documentary,genre_Horror,is_english,month_sin,month_cos
6073,The Mexican,2001-03-01,57000000,147845033,123.0,5.8,441,21.021809,en,"['Action', 'Comedy', 'Crime', 'Romance']","['DreamWorks SKG', 'Newmarket Capital Group', 'Lawrence Bender Productions']","['Brad Pitt', 'Julia Roberts', 'James Gandolfini', 'J.K. Simmons', 'Gene Hackman']",Gore Verbinski,"['Lawrence Bender', 'John Baldecchi']","['kidnapping', 'pistol']","Jerry Welbach, a reluctant bagman, has been given two ultimatums: The first is from his mob boss to travel to Mexico and retrieve a priceless antique pistol, known as ""the Mexican""... or suffer the consequences. The second is from his girlfriend Samantha to end his association with the mob. Jerry figures alive and in trouble with Samantha is better than the more permanent alternative, so he heads south of the border.",1.5937725087719299,90845033,0,2001,3,1,High,4,3,6.091309882077698,463414.6341463415,0.04756065384615385,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1.0,6.123233995736766e-17
16996,17 Again,2009-03-11,20000000,136267476,102.0,6.1,1350,52.571674,en,['Comedy'],"['New Line Cinema', 'Offspring Entertainment']","['Zac Efron', 'Leslie Mann', 'Matthew Perry', 'Tyler Steelman', 'Allison Miller']",Burr Steers,"['Adam Shankman', 'Jennifer Gibgot']","['high school', 'bullying', 'high school sports', 'fake identity', 'adult as a child', 'do over']","On the brink of a midlife crisis, 30-something Mike O'Donnell wishes he could have a ""do-over."" And that's exactly what he gets when he wakes up one morning to find he's 17 years old again. With his adult mind stuck inside the body of a teenager, Mike actually has the chance to reverse some decisions he wishes he'd never made. But maybe they weren't so bad after all.",5.8133738,116267476,1,2009,3,1,Medium,1,2,7.208600337960199,196078.431372549,0.03891315618060696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.0,6.123233995736766e-17
193610,The Other Woman,2014-04-16,40000000,196781193,109.0,6.2,1437,34.519636,en,"['Comedy', 'Romance']","['Twentieth Century Fox Film Corporation', 'LBI Productions']","['Cameron Diaz', 'Leslie Mann', 'Kate Upton', 'Don Johnson', 'Nikolaj Coster-Waldau']",Nick Cassavetes,['Julie Yorn'],"['infidelity', 'revenge', 'unfaithful boyfriend', 'woman', 'sitting on a toilet', 'public toilet', 'marital infidelity', 'laxative', 'unfaithful husband']","After discovering her boyfriend is married, Carly soon meets the wife he's been cheating on. And when yet another affair is discovered, all three women team up to plot mutual revenge on the three-timing SOB.",3.919529825,156781193,1,2014,4,2,Medium,2,2,7.271008538280992,366972.4770642202,0.024005310152990265,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.8660254037844387,-0.4999999999999998
19912,The Final Destination,2009-08-26,40000000,186167139,82.0,5.4,831,32.478077,en,"['Horror', 'Mystery']","['New Line Cinema', 'Practical Pictures', 'Parallel Zide']","['Bobby Campo', 'Shantel VanSanten', 'Nick Zano', 'Haley Webb', 'Krista Allen']",David R. Ellis,"['Craig Perry', 'Warren Zide']","['car race', 'dying and death', 'plan', 'stock-car-race', 'car crash', 'premonition', 'gore', 'vision']","After a young man's premonition of a deadly race-car crash helps saves the lives of his peers, Death sets out to collect those who evaded their end.",3.654178475,146167139,1,2009,8,3,Medium,2,3,6.723832440821209,487804.8780487805,0.039036150240384614,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,-0.8660254037844385,-0.5000000000000004
296098,Bridge of Spies,2015-10-15,40000000,165478348,141.0,7.2,2583,48.445978,en,"['Thriller', 'Drama']","['DreamWorks SKG', 'Amblin Entertainment', 'Studio Babelsberg']","['Tom Hanks', 'Mark Rylance', 'Amy Ryan', 'Alan Alda', 'Sebastian Koch']",Steven Spielberg,"['Steven Spielberg', 'Marc Platt']","['spy', 'cia', 'cold war', 'soviet union', 'pilot', 'lawyer', 'american']","During the Cold War, the Soviet Union captures U.S. pilot Francis Gary Powers after shooting down his U-2 spy plane. Sentenced to 10 years in prison, Powers' only hope is New York lawyer James Donovan, recruited by a CIA operative to negotiate his release. Donovan boards a plane to Berlin, hoping to win the young man's freedom through a prisoner exchange. If all goes well, the Russians would get Rudolf Abel, the convicted spy who Donovan defended in court.",3.1369587,125478348,1,2015,10,4,Medium,2,3,7.857093864902493,283687.94326241134,0.018748443498452012,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
8007,Behind Enemy Lines,2001-11-17,40000000,91753202,106.0,6.0,457,24.012986,en,"['Action', 'Drama', 'Thriller', 'War']","['Twentieth Century Fox Film Corporation', 'Davis Entertainment']","['Owen Wilson', 'Gene Hackman', 'Gabriel Macht', 'Charles Malik Whitfield', 'David Keith']",John Moore,['John Davis'],"['helicopter', 'war crimes', 'sniper', 'bosnia and herzegovina', 'fighter pilot', 'bosnian war of 1992-1995', 'rescue', 'escape', 'tank', 'atrocity']","While flying a routine reconnaissance mission over Bosnia, fighter pilot Chris Burnett photographs something he wasn't supposed to see and gets shot down behind enemy lines, where he must outrun an army led by a ruthless Serbian general. With time running out and a deadly tracker on his trail, Burnett's commanding officer decides to risk his career and launch a renegade rescue mission to save his life.",1.29383005,51753202,0,2001,11,4,Medium,4,2,6.126869184114185,377358.4905660377,0.052430100436681226,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,-0.5000000000000004,0.8660254037844384
32823,Get Him to the Greek,2010-06-04,40000000,90029656,109.0,5.9,612,17.869443,en,['Comedy'],"['Universal Pictures', 'Spyglass Entertainment', 'Relativity Media']","['Jonah Hill', 'Russell Brand', 'Rose Byrne', 'Elisabeth Moss', 'Colm Meaney']",Nicholas Stoller,"['Judd Apatow', 'David L. Bushell']",['aftercreditsstinger'],"Pinnacle records has the perfect plan to get their sinking company back on track: a comeback concert in LA featuring Aldous Snow, a fading rockstar who has dropped off the radar in recent years. Record company intern Aaron Green is faced with the monumental task of bringing his idol, out of control rock star Aldous Snow, back to LA for his comeback show.",1.2507414,50029656,0,2010,6,2,Medium,1,3,6.418364935936212,366972.4770642202,0.029150804241435565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1.2246467991473532e-16,-1.0
4380,Shall We Dance?,2004-10-15,50000000,170128460,107.0,5.9,297,14.231899,en,"['Drama', 'Romance', 'Comedy']",['Miramax Films'],"['Richard Gere', 'Jennifer Lopez', 'Susan Sarandon', 'Lisa Ann Walter', 'Stanley Tucci']",Peter Chelsom,['Simon Fields'],"['jealousy', 'wife husband relationship', 'dancing master']","Upon first sight of a beautiful instructor, a bored and overworked estate lawyer signs up for ballroom dancing lessons.",2.4025692,120128460,1,2004,10,4,Medium,3,1,5.697093486505405,467289.7196261682,0.04775805033557047,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,-0.8660254037844386,0.5000000000000001
11551,Small Soldiers,1998-07-10,40000000,54682547,110.0,6.2,511,23.088571,en,"['Comedy', 'Adventure', 'Fantasy', 'Science Fiction', 'Action']","['Universal Pictures', 'Amblin Entertainment', 'DreamWorks Pictures']","['Gregory Smith', 'Kirsten Dunst', 'Denis Leary', 'Phil Hartman', 'David Cross']",Joe Dante,"['Colin Wilson', 'Michael Finnell']","['defense industry', 'toy shop', 'technical toy', 'soldier', 'prototype', 'killer toys', 'toy comes to life']","When missile technology is used to enhance toy action figures, the toys soon begin to take their battle programming too seriously.",0.367063675,14682547,0,1998,7,3,Medium,5,3,6.238324625039508,363636.36363636365,0.045094865234375,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,-0.4999999999999997,-0.8660254037844388
10336,Spawn,1997-07-31,40000000,87840042,96.0,5.0,336,19.833664,en,"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']","['New Line Cinema', 'Pull Down Your Pants Pictures', 'Todd McFarlane Entertainment']","['Michael Jai White', 'Martin Sheen', 'John Leguizamo', 'Theresa Randle', 'Nicol Williamson']",Mark A.Z. Dippé,['Clint Goldman'],"['anti hero', 'secret agent', 'fistfight', 'based on comic book', 'burn victim']","After being murdered by corrupt colleagues in a covert government agency, Al Simmons (Michael Jai White) makes a pact with the devil to be resurrected to see his beloved wife Wanda (Theresa Randle). In exchange for his return to Earth, Simmons agrees to lead Hell's Army in the destruction of mankind.",1.19600105,47840042,0,1997,7,3,Medium,6,3,5.820082930352362,416666.6666666667,0.05885360237388724,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,-0.4999999999999997,-0.8660254037844388
11362,The Count of Monte Cristo,2002-01-23,35000000,75395048,131.0,7.3,453,26.595983,en,"['Action', 'Adventure', 'Drama', 'Thriller']","['Spyglass Entertainment', 'World 2000 Entertainment', 'Count of Monte Cristo Ltd.']","['Jim Caviezel', 'Guy Pearce', 'Richard Harris', 'James Frain', 'Dagmara Domińczyk']",Kevin Reynolds,['Gary Barber'],"['loss of lover', 'lover (female)', 'ex-lover', 'torture', 'napoleon bonaparte']","Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.",1.1541442285714285,40395048,0,2002,1,1,Medium,4,3,6.118097198041348,267175.572519084,0.058581460352422905,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.49999999999999994,0.8660254037844387
50348,The Lincoln Lawyer,2011-03-17,40000000,85412898,119.0,7.0,902,26.072228,en,"['Crime', 'Drama', 'Thriller']","['Lakeshore Entertainment', 'Sidney Kimmel Entertainment', 'Lionsgate']","['Matthew McConaughey', 'Marisa Tomei', 'Ryan Phillippe', 'William H. Macy', 'Josh Lucas']",Brad Furman,"['Tom Rosenberg', 'Gary Lucchesi']","['judge', 'arrest', 'jury', 'private investigator']",A lawyer conducts business from the back of his Lincoln town car while representing a high-profile client in Beverly Hills.,1.13532245,45412898,0,2011,3,1,Medium,3,3,6.805722553416985,336134.4537815126,0.028872899224806202,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0,6.123233995736766e-17
48138,Unknown,2011-02-16,30000000,130786397,113.0,6.5,1265,38.643914,en,"['Action', 'Mystery', 'Thriller']","['Studio Babelsberg', 'StudioCanal', 'Dark Castle Entertainment']","['Liam Neeson', 'Diane Kruger', 'January Jones', 'Aidan Quinn', 'Bruno Ganz']",Jaume Collet-Serra,"['Joel Silver', 'Leonard Goldberg']","['taxi', 'hotel', 'coma', 'taxi driver', 'prince', 'briefcase', 'hospital', 'stolen identity']","An American biologist attending a conference in Berlin awakens from a coma after a car accident, only to discover that someone has taken his identity and that no one, not even his wife, believes him. With the help of an illegal immigrant and a former Stazi agent, he sets out to prove who he is and find out why people are trying to kill him.",3.359546566666667,100786397,1,2011,2,1,Medium,3,3,7.143617602704121,265486.7256637168,0.030524418641390206,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0.8660254037844386,0.5000000000000001
1124,The Prestige,2006-10-19,40000000,109676311,130.0,8.0,4391,74.440708,en,"['Drama', 'Mystery', 'Thriller']","['Warner Bros.', 'Touchstone Pictures', 'Syncopy']","['Hugh Jackman', 'Christian Bale', 'Michael Caine', 'Scarlett Johansson', 'Andy Serkis']",Christopher Nolan,"['Christopher Nolan', 'Aaron Ryder']","['competition', 'secret', 'obsession', 'magic', 'dying and death', 'class society', 'illusion', 'tricks', 'hostility', 'class']","A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",1.741907775,69676311,0,2006,10,4,Medium,3,3,8.387539983189367,307692.3076923077,0.016949159380692167,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.8660254037844386,0.5000000000000001
227159,Horrible Bosses 2,2014-11-26,42000000,107670357,108.0,6.1,1536,82.185281,en,['Comedy'],"['New Line Cinema', 'BenderSpink', 'RatPac Entertainment']","['Jason Bateman', 'Jason Sudeikis', 'Charlie Day', 'Jennifer Aniston', 'Kevin Spacey']",Sean Anders,[],"['prison', 'kidnapping', 'sequel', 'car chase', 'sex addict', 'sex tape']","Dale, Kurt and Nick decide to start their own business but things don't go as planned because of a slick investor, prompting the trio to pull off a harebrained and misguided kidnapping scheme.",1.5635799285714285,65670357,0,2014,11,4,Medium,1,3,7.337587743538596,388888.8888888889,0.05347123031880287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.5000000000000004,0.8660254037844384
68179,Escape from Planet Earth,2013-02-14,40000000,74597643,89.0,5.7,332,18.14218,en,"['Animation', 'Comedy', 'Adventure', 'Family', 'Science Fiction']","['Rainmaker Entertainment', 'Mainframe Entertainment', 'Weinstein Company, The']","['Brendan Fraser', 'Rob Corddry', 'Ricky Gervais', 'Jessica Alba', 'Sarah Jessica Parker']",Callan Brunker,"['Jonathan Shestack', 'Preston Stutzman']","['spaceship', 'alien', 'rescue', 'escape', 'planet', 'astronaut', 'Γη', 'mission control']",Astronaut Scorch Supernova finds himself caught in a trap when he responds to an SOS from a notoriously dangerous alien planet.,0.864941075,34597643,0,2013,2,1,Medium,5,3,5.808142489980444,449438.202247191,0.05448102102102102,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0.8660254037844386,0.5000000000000001
1579,Apocalypto,2006-12-07,40000000,120175290,139.0,7.3,1221,41.570047,en,"['Action', 'Adventure', 'Drama', 'Thriller']","['Icon Productions', 'Icon Entertainment International', 'Touchstone Pictures']","['Rudy Youngblood', 'Raoul Max Trujillo', 'Gerardo Taracena', 'Iazua Larios', 'Antonio Monroy']",Mel Gibson,"['Mel Gibson', 'Bruce Davey']","['loss of family', 'solar eclipse', 'slavery', 'jaguar', 'village', 'maya civilization', 'forest', 'tribe', 'human sacrifice', 'central america']","Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",2.00438225,80175290,1,2006,12,4,Medium,4,3,7.108244139731541,287769.7841726619,0.034018041734860886,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,-2.4492935982947064e-16,1.0
708,The Living Daylights,1987-06-29,40000000,191185897,130.0,6.2,440,23.331459,en,"['Action', 'Adventure', 'Thriller']","['United Artists', 'Eon Productions']","['Timothy Dalton', ""Maryam d'Abo"", 'Jeroen Krabbé', 'Joe Don Baker', 'John Rhys-Davies']",John Glen,"['Albert R. Broccoli', 'Tom Pevsner']","['london england', 'smuggling of arms', 'prison', 'england', 'assassination', 'spy', 'falsely accused', 'secret identity', 'country estate', 'arms deal']",James Bond helps a Russian General escape into the west. He soon finds out that the KGB wants to kill him for helping the General. A little while later the General is kidnapped from the Secret Service leading 007 to be suspicious.,3.779647425,151185897,1,1987,6,2,Medium,3,2,6.089044875446846,307692.3076923077,0.052905802721088434,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1.2246467991473532e-16,-1.0
34851,Predators,2010-07-03,40000000,126248813,107.0,6.0,1206,47.649554,en,"['Action', 'Science Fiction', 'Adventure', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Davis Entertainment', 'Dune Entertainment III']","['Topher Grace', 'Alice Braga', 'Laurence Fishburne', 'Adrien Brody', 'Danny Trejo']",Nimród Antal,"['Robert Rodriguez', 'John Davis']","['hunter', 'predator', 'yakuza', 'hunting human beings', 'alien life-form', 'sequel', 'alien', 'alien planet', 'jungle', 'soldier']","A mercenary reluctantly leads a motley crew of warriors who soon come to realize they've been captured and deposited on an alien planet by an unknown nemesis. With the exception of a peculiar physician, they are all cold-blooded killers, convicts, death squad members... hunters who have now become the hunted.",2.156220325,86248813,1,2010,7,3,Medium,4,3,7.095893221097532,373831.7757009346,0.039477675227837614,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,-0.4999999999999997,-0.8660254037844388
1586,Secret Window,2004-03-12,40000000,92913171,96.0,6.4,972,32.908414,en,"['Thriller', 'Mystery']","['Columbia Pictures Corporation', 'Pariah Entertainment Group', 'Grand Slam Productions']","['Johnny Depp', 'John Turturro', 'Timothy Hutton', 'Charles S. Dutton', 'Len Cariou']",David Koepp,['Gavin Polone'],"['alcohol', 'adultery', 'detective', 'mississippi', 'jealousy', 'isolation', 'paranoia', 'motel', 'window', 'nightmare']","Mort Rainey, a writer just emerging from a painful divorce with his ex-wife, is stalked at his remote lake house by a psychotic stranger and would-be scribe who claims Rainey swiped his best story idea. But as Rainey endeavors to prove his innocence, he begins to question his own sanity.",1.322829275,52913171,0,2004,3,1,Medium,2,3,6.880384082186005,416666.6666666667,0.033821597122302156,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1.0,6.123233995736766e-17
2044,The Lake House,2006-06-16,40000000,114830111,99.0,6.5,670,29.88736,en,"['Romance', 'Drama', 'Mystery']","['Village Roadshow Pictures', 'Vertigo Entertainment', 'Sound for Film']","['Keanu Reeves', 'Sandra Bullock', 'Shohreh Aghdashloo', 'Christopher Plummer', 'Ebon Moss-Bachrach']",Alejandro Agresti,"['Doug Davison', 'Roy Lee']","['chicago', 'writing', 'architect', 'future', 'time', 'architecture', 'mysterious letter', 'near future', 'first kiss', 'romantic drama']","A lonely doctor who once occupied an unusual lakeside home begins exchanging love letters with its former resident, a frustrated architect. They must try to unravel the mystery behind their extraordinary romance before it's too late.",1.870752775,74830111,0,2006,6,2,Medium,3,3,6.508769136971682,404040.404040404,0.04454152011922504,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1.2246467991473532e-16,-1.0
